year	sex	age_gr	mig_variant	edu_variant	lfpr_variant	c2_1	c2_2	c2_3
2015	F	15-19	1	1	2	101	0	0
2015	F	15-19	1	1	3	101	0	0
2015	F	15-19	1	1	5	101	0	0
2015	F	15-19	1	1	4	101	0	0
2015	F	15-19	1	1	1	766	195	32
2015	F	15-19	1	4	2	101	0	0
2015	F	15-19	1	4	3	101	0	0
2015	F	15-19	1	4	5	101	0	0
2015	F	15-19	1	4	4	101	0	0
2015	F	15-19	1	4	1	766	195	32
2015	F	15-19	1	2	2	101	0	0
2015	F	15-19	1	2	3	101	0	0
2015	F	15-19	1	2	5	101	0	0
2015	F	15-19	1	2	4	101	0	0
2015	F	15-19	1	2	1	766	195	32
2015	F	15-19	1	3	2	101	0	0
2015	F	15-19	1	3	3	101	0	0
2015	F	15-19	1	3	5	101	0	0
2015	F	15-19	1	3	4	101	0	0
2015	F	15-19	1	3	1	766	195	32
2015	F	15-19	4	1	2	101	0	0
2015	F	15-19	4	1	3	101	0	0
2015	F	15-19	4	1	5	101	0	0
2015	F	15-19	4	1	4	101	0	0
2015	F	15-19	4	1	1	766	195	32
2015	F	15-19	4	4	2	101	0	0
2015	F	15-19	4	4	3	101	0	0
2015	F	15-19	4	4	5	101	0	0
2015	F	15-19	4	4	4	101	0	0
2015	F	15-19	4	4	1	766	195	32
2015	F	15-19	4	2	2	101	0	0
2015	F	15-19	4	2	3	101	0	0
2015	F	15-19	4	2	5	101	0	0
2015	F	15-19	4	2	4	101	0	0
2015	F	15-19	4	2	1	766	195	32
2015	F	15-19	4	3	2	101	0	0
2015	F	15-19	4	3	3	101	0	0
2015	F	15-19	4	3	5	101	0	0
2015	F	15-19	4	3	4	101	0	0
2015	F	15-19	4	3	1	766	195	32
2015	F	15-19	3	1	2	101	0	0
2015	F	15-19	3	1	3	101	0	0
2015	F	15-19	3	1	5	101	0	0
2015	F	15-19	3	1	4	101	0	0
2015	F	15-19	3	1	1	766	195	32
2015	F	15-19	3	4	2	101	0	0
2015	F	15-19	3	4	3	101	0	0
2015	F	15-19	3	4	5	101	0	0
